"2018","Los Angeles","615 N Nash St","West","El Segundo","CA","90245.0","CBD"
"2018","Los Angeles","6345 Balboa Blvd","West","Encino","CA","91316.0","Suburban"
"2018","Los Angeles","16027 Ventura Blvd","West","Encino","CA","91436.0","Suburban"
"2018","Los Angeles","15760 Ventura Blvd","West","Encino","CA","91436.0","Suburban"
"2018","Los Angeles","15760 Ventura Blvd","West","Encino","CA","91436.0","Suburban"
"2018","Los Angeles","15910 Ventura Blvd","West","Encino","CA","91436.0","Suburban"
"2018","Los Angeles","15821 Ventura Blvd","West","Encino","CA","91436.0","Suburban"
"2018","Los Angeles","3435 Wilshire Blvd","West","Los Angeles","CA","90010.0","CBD"
"2018","Los Angeles","3435 Wilshire Blvd","West","Los Angeles","CA","90010.0","CBD"
"2018","Los Angeles","3435 Wilshire Blvd","West","Los Angeles","CA","90010.0","CBD"
"2018","Los Angeles","3435 Wilshire Blvd","West","Los Angeles","CA","90010.0","CBD"
"2018","Los Angeles","200 E Del Mar Blvd","West","Pasadena","CA","91105.0","Suburban"
"2018","Los Angeles","200 E Del Mar Blvd","West","Pasadena","CA","91105.0","Suburban"
"2018","Los Angeles","200 E Del Mar Blvd","West","Pasadena","CA","91105.0","Suburban"
"2018","Los Angeles","200 E Del Mar Blvd","West","Pasadena","CA","91105.0","Suburban"
"2018","Los Angeles","11400 W Olympic Blvd","West","Los Angeles","CA","90064.0","CBD"
"2018","Los Angeles","11400 W Olympic Blvd","West","Los Angeles","CA","90064.0","CBD"
"2018","Los Angeles","16830 Ventura Blvd","West","Encino","CA","91436.0","Suburban"
"2018","Los Angeles","2500-2570 E Foothill Blvd","West","Pasadena","CA","91107.0","Suburban"
"2018","Los Angeles","1041 N Formosa Ave","West","West Hollywood","CA","90046.0","CBD"
"2018","Los Angeles","13400 Riverside Dr","West","Sherman Oaks","CA","91423.0","Suburban"
"2018","Los Angeles","100 W Broadway","West","Glendale","CA","91210.0","Suburban"
"2018","Los Angeles","100 W Broadway","West","Glendale","CA","91210.0","Suburban"
"2018","Los Angeles","100 W Broadway","West","Glendale","CA","91210.0","Suburban"
"2018","Los Angeles","100 W Broadway","West","Glendale","CA","91210.0","Suburban"
"2018","Los Angeles","100 W Broadway","West","Glendale","CA","91210.0","Suburban"
"2018","Los Angeles","3452 E Foothill Blvd","West","Pasadena","CA","91107.0","Suburban"
"2018","Los Angeles","20300 S Vermont Ave","West","Torrance","CA","90502.0","CBD"
"2018","Los Angeles","1500 Hughes Way","West","Long Beach","CA","90810.0","Suburban"
"2018","Los Angeles","222 E Huntington Dr","West","Monrovia","CA","91016.0","Suburban"
"2018","Los Angeles","15455 San Fernando Mission Blvd","West","Mission Hills","CA","91345.0","Suburban"
"2018","Los Angeles","550 S Hope St","West","Los Angeles","CA","90071.0","CBD"
"2018","Los Angeles","550 S Hope St","West","Los Angeles","CA","90071.0","CBD"
"2018","Los Angeles","16255 Ventura Blvd","West","Encino","CA","91436.0","Suburban"
"2018","Los Angeles","16255 Ventura Blvd","West","Encino","CA","91436.0","Suburban"
"2018","Los Angeles","4551 Glencoe Ave","West","Marina Del Rey","CA","90292.0","Suburban"
"2018","Los Angeles","4553 Glencoe Ave","West","Marina Del Rey","CA","90292.0","Suburban"
"2018","Los Angeles","13274 Fiji Way","West","Marina Del Rey","CA","90292.0","Suburban"
"2018","Los Angeles","5657 Wilshire Blvd","West","Los Angeles","CA","90036.0","CBD"
"2018","Los Angeles","5455 Wilshire Blvd","West","Los Angeles","CA","90036.0","CBD"
"2018","Los Angeles","9150 Wilshire Blvd","West","Beverly Hills","CA","90212.0","CBD"
"2018","Los Angeles","1225 W 190th St","West","Gardena","CA","90248.0","CBD"
"2018","Los Angeles","1225 W 190th St","West","Gardena","CA","90248.0","CBD"
"2018","Los Angeles","15335 Morrison St","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","15335 Morrison St","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","11150 W Olympic Blvd","West","Los Angeles","CA","90064.0","CBD"
"2018","Los Angeles","11150 W Olympic Blvd","West","Los Angeles","CA","90064.0","CBD"
"2018","Los Angeles","16661 Ventura Blvd","West","Encino","CA","91436.0","Suburban"
"2018","Los Angeles","523 W 6th St","West","Los Angeles","CA","90014.0","CBD"
"2018","Los Angeles","523 W 6th St","West","Los Angeles","CA","90014.0","CBD"
"2018","Los Angeles","800 W 6th St","West","Los Angeles","CA","90017.0","CBD"
"2018","Los Angeles","879 W 190th St","West","Gardena","CA","90248.0","CBD"
"2018","Los Angeles","9100 S Sepulveda Blvd","West","Los Angeles","CA","90045.0","CBD"
"2018","Los Angeles","18000 Studebaker Rd","West","Cerritos","CA","90703.0","Suburban"
"2018","Los Angeles","18000 Studebaker Rd","West","Cerritos","CA","90703.0","Suburban"
"2018","Los Angeles","18000 Studebaker Rd","West","Cerritos","CA","90703.0","Suburban"
"2018","Los Angeles","18000 Studebaker Rd","West","Cerritos","CA","90703.0","Suburban"
"2018","Los Angeles","5757 Wilshire Blvd","West","Los Angeles","CA","90036.0","CBD"
"2018","Los Angeles","5757 Wilshire Blvd","West","Los Angeles","CA","90036.0","CBD"
"2018","Los Angeles","301 E Ocean Blvd","West","Long Beach","CA","90802.0","Suburban"
"2018","Los Angeles","301 E Ocean Blvd","West","Long Beach","CA","90802.0","Suburban"
"2018","Los Angeles","301 E Ocean Blvd","West","Long Beach","CA","90802.0","Suburban"
"2018","Los Angeles","301 E Ocean Blvd","West","Long Beach","CA","90802.0","Suburban"
"2018","Los Angeles","15342 Hawthorne Blvd","West","Lawndale","CA","90260.0","CBD"
"2018","Los Angeles","17373-17383 W Sunset Blvd","West","Pacific Palisades","CA","90272.0","CBD"
"2018","Los Angeles","17373-17383 W Sunset Blvd","West","Pacific Palisades","CA","90272.0","CBD"
"2018","Los Angeles","25129 The Old Rd","West","Stevenson Ranch","CA","91381.0","Suburban"
"2018","Los Angeles","8730 W Sunset Blvd","West","West Hollywood","CA","90069.0","CBD"
"2018","Los Angeles","10100 Santa Monica Blvd","West","Los Angeles","CA","90067.0","CBD"
"2018","Los Angeles","601 W 5th St","West","Los Angeles","CA","90071.0","CBD"
"2018","Los Angeles","601 W 5th St","West","Los Angeles","CA","90071.0","CBD"
"2018","Los Angeles","601 W 5th St","West","Los Angeles","CA","90071.0","CBD"
"2018","Los Angeles","20501 Ventura Blvd","West","Woodland Hills","CA","91364.0","Suburban"
"2018","Los Angeles","20501 Ventura Blvd","West","Woodland Hills","CA","91364.0","Suburban"
"2018","Los Angeles","505 N Brand Blvd","West","Glendale","CA","91203.0","Suburban"
"2018","Los Angeles","4201 Wilshire Blvd","West","Los Angeles","CA","90010.0","CBD"
"2018","Los Angeles","690 Knox St","West","Torrance","CA","90502.0","CBD"
"2018","Los Angeles","690 Knox St","West","Torrance","CA","90502.0","CBD"
"2018","Los Angeles","11911 San Vicente Blvd","West","Los Angeles","CA","90049.0","CBD"
"2018","Los Angeles","2901 W Alameda Ave","West","Burbank","CA","91505.0","CBD"
"2018","Los Angeles","10880 Wilshire Blvd","West","Los Angeles","CA","90024.0","CBD"
"2018","Los Angeles","13300 Crossroads Parkway North","West","City Of Industry","CA","91746.0","Suburban"
"2018","Los Angeles","6380 Wilshire Blvd","West","Los Angeles","CA","90048.0","CBD"
"2018","Los Angeles","790 E Colorado Blvd","West","Pasadena","CA","91101.0","Suburban"
"2018","Los Angeles","21515 Hawthorne Blvd","West","Torrance","CA","90503.0","CBD"
"2018","Los Angeles","21515 Hawthorne Blvd","West","Torrance","CA","90503.0","CBD"
"2018","Los Angeles","3900 W Alameda Ave","West","Burbank","CA","91505.0","CBD"
"2018","Los Angeles","27200 Tourney Rd","West","Valencia","CA","91355.0","Suburban"
"2018","Los Angeles","6300 Canoga Ave","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","6300 Canoga Ave","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","400 Oceangate","West","Long Beach","CA","90802.0","Suburban"
"2018","Los Angeles","28494 Westinghouse Pl","West","Valencia","CA","91355.0","Suburban"
"2018","Los Angeles","15260 Ventura Blvd","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","15260 Ventura Blvd","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","15233 Ventura Blvd","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","140 E Via Verde","West","San Dimas","CA","91773.0","Suburban"
"2018","Los Angeles","301-333 N Canon Dr","West","Beverly Hills","CA","90210.0","CBD"
"2018","Los Angeles","301-333 N Canon Dr","West","Beverly Hills","CA","90210.0","CBD"
"2018","Los Angeles","21600 Oxnard St","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","21650 Oxnard St","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","21800 Oxnard St","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","21700 Oxnard St","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","21700 Oxnard St","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","21700 Oxnard St","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","21700 Oxnard St","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","21820 Burbank Blvd","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","21860 Burbank Blvd","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","5959 Topanga Canyon Blvd","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","1000 Wilshire Blvd","West","Los Angeles","CA","90017.0","CBD"
"2018","Los Angeles","11620 Wilshire Blvd","West","Los Angeles","CA","90025.0","CBD"
"2018","Los Angeles","2945 Townsgate Rd","West","Westlake Village","CA","91361.0","Suburban"
"2018","Los Angeles","11835 W Olympic Blvd","West","Los Angeles","CA","90064.0","CBD"
"2018","Los Angeles","11845 W Olympic Blvd","West","Los Angeles","CA","90064.0","CBD"
"2018","Los Angeles","11111 Santa Monica Blvd","West","Los Angeles","CA","90025.0","CBD"
"2018","Los Angeles","12121 Wilshire Blvd","West","Los Angeles","CA","90025.0","CBD"
"2018","Los Angeles","22801 Ventura Blvd","West","Woodland Hills","CA","91364.0","Suburban"
"2018","Los Angeles","21241 Ventura Blvd","West","Woodland Hills","CA","91364.0","Suburban"
"2018","Los Angeles","100 Wilshire Blvd","West","Santa Monica","CA","90401.0","CBD"
"2018","Los Angeles","100 Wilshire Blvd","West","Santa Monica","CA","90401.0","CBD"
"2018","Los Angeles","1055 E Colorado Blvd","West","Pasadena","CA","91106.0","Suburban"
"2018","Los Angeles","10960 Wilshire Blvd","West","Los Angeles","CA","90024.0","CBD"
"2018","Los Angeles","10960 Wilshire Blvd","West","Los Angeles","CA","90024.0","CBD"
"2018","Los Angeles","11100 Valley Blvd","West","El Monte","CA","91731.0","Suburban"
"2018","Los Angeles","11100 Valley Blvd","West","El Monte","CA","91731.0","Suburban"
"2018","Los Angeles","12400 Wilshire Blvd","West","Los Angeles","CA","90025.0","CBD"
"2018","Los Angeles","12900 Park Plaza Dr","West","Cerritos","CA","90703.0","Suburban"
"2018","Los Angeles","1299 Ocean Ave","West","Santa Monica","CA","90401.0","CBD"
"2018","Los Angeles","131 S Rodeo Dr","West","Beverly Hills","CA","90212.0","CBD"
"2018","Los Angeles","15250 Ventura Blvd","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","15250 Ventura Blvd","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","15300 Ventura Blvd","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","15300 Ventura Blvd","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","15300 Ventura Blvd","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","15315 Magnolia Blvd","West","Sherman Oaks","CA","91403.0","Suburban"
"2018","Los Angeles","16530 Ventura Blvd","West","Encino","CA","91436.0","Suburban"
"2018","Los Angeles","1700 E Walnut Ave","West","El Segundo","CA","90245.0","CBD"
"2018","Los Angeles","1757 Tapo Canyon Rd","West","Simi Valley","CA","93063.0","Suburban"
"2018","Los Angeles","1849 Sawtelle Blvd","West","Los Angeles","CA","90025.0","CBD"
"2018","Los Angeles","1875 Century Park E","West","Los Angeles","CA","90067.0","CBD"
"2018","Los Angeles","1900 Avenue of the Stars","West","Los Angeles","CA","90067.0","CBD"
"2018","Los Angeles","1925 Century Park E","West","Los Angeles","CA","90067.0","CBD"
"2018","Los Angeles","1964 Westwood Blvd","West","Los Angeles","CA","90025.0","CBD"
"2018","Los Angeles","19750 S Vermont Ave","West","Torrance","CA","90502.0","CBD"
"2018","Los Angeles","19750 S Vermont Ave","West","Torrance","CA","90502.0","CBD"
"2018","Los Angeles","200 Corporate Pointe","West","Culver City","CA","90230.0","CBD"
"2018","Los Angeles","24025 Park Sorrento","West","Calabasas","CA","91302.0","Suburban"
"2018","Los Angeles","2535 Townsgate Rd","West","Westlake Village","CA","91361.0","Suburban"
"2018","Los Angeles","26901 Agoura Rd","West","Calabasas","CA","91301.0","Suburban"
"2018","Los Angeles","2716 Ocean Park Blvd","West","Santa Monica","CA","90405.0","CBD"
"2018","Los Angeles","300 Corporate Pointe","West","Culver City","CA","90230.0","CBD"
"2018","Los Angeles","30423 Canwood St","West","Agoura Hills","CA","91301.0","Suburban"
"2018","Los Angeles","310 Golden Shore","West","Long Beach","CA","90802.0","Suburban"
"2018","Los Angeles","315 S Beverly Dr","West","Beverly Hills","CA","90212.0","CBD"
"2018","Los Angeles","3191 W Temple Ave","West","Pomona","CA","91768.0","Suburban"
"2018","Los Angeles","3575 Cahuenga Blvd W","West","Studio City","CA","91604.0","CBD"
"2018","Los Angeles","3575 Cahuenga Blvd W","West","Studio City","CA","91604.0","CBD"
"2018","Los Angeles","360 N Pacific Coast Hwy","West","El Segundo","CA","90245.0","CBD"
"2018","Los Angeles","400 Corporate Pointe","West","Culver City","CA","90230.0","CBD"
"2018","Los Angeles","401 Wilshire Blvd","West","Santa Monica","CA","90401.0","CBD"
"2018","Los Angeles","407 N Maple Dr","West","Beverly Hills","CA","90210.0","CBD"
"2018","Los Angeles","500 E Carson Plaza Dr","West","Carson","CA","90746.0","CBD"
"2018","Los Angeles","500 Shatto Pl","West","Los Angeles","CA","90020.0","CBD"
"2018","Los Angeles","501 Santa Monica Blvd","West","Santa Monica","CA","90401.0","CBD"
"2018","Los Angeles","501 Santa Monica Blvd","West","Santa Monica","CA","90401.0","CBD"
"2018","Los Angeles","515 S Figueroa St","West","Los Angeles","CA","90071.0","CBD"
"2018","Los Angeles","5435-5445 Balboa Blvd","West","Encino","CA","91316.0","Suburban"
"2018","Los Angeles","5435-5445 Balboa Blvd","West","Encino","CA","91316.0","Suburban"
"2018","Los Angeles","5757 W Century Blvd","West","Los Angeles","CA","90045.0","CBD"
"2018","Los Angeles","5777 W Century Blvd","West","Los Angeles","CA","90045.0","CBD"
"2018","Los Angeles","5777 W Century Blvd","West","Los Angeles","CA","90045.0","CBD"
"2018","Los Angeles","5777 W Century Blvd","West","Los Angeles","CA","90045.0","CBD"
"2018","Los Angeles","5855 Green Valley Cir","West","Culver City","CA","90230.0","CBD"
"2018","Los Angeles","5855 Green Valley Cir","West","Culver City","CA","90230.0","CBD"
"2018","Los Angeles","5855 Topanga Canyon Blvd","West","Woodland Hills","CA","91367.0","Suburban"
"2018","Los Angeles","600 Corporate Pointe","West","Culver City","CA","90230.0","CBD"
"2018","Los Angeles","600 Wilshire Blvd","West","Los Angeles","CA","90017.0","CBD"
"2018","Los Angeles","6080 Center Dr","West","Los Angeles","CA","90045.0","Suburban"
"2018","Los Angeles","6222 Wilshire Blvd","West","Los Angeles","CA","90048.0","CBD"
"2018","Los Angeles","6350 Laurel Canyon Blvd","West","North Hollywood","CA","91606.0","CBD"
"2018","Los Angeles","6404 Wilshire Blvd","West","Los Angeles","CA","90048.0","CBD"
"2018","Los Angeles","6430 W Sunset Blvd","West","Los Angeles","CA","90028.0","CBD"
"2018","Los Angeles","6430 W Sunset Blvd","West","Los Angeles","CA","90028.0","CBD"
"2018","Los Angeles","6430 W Sunset Blvd","West","Los Angeles","CA","90028.0","CBD"
"2018","Los Angeles","6430 W Sunset Blvd","West","Los Angeles","CA","90028.0","CBD"
"2018","Los Angeles","6430 W Sunset Blvd","West","Los Angeles","CA","90028.0","CBD"
"2018","Los Angeles","6725 W Sunset Blvd","West","Los Angeles","CA","90028.0","CBD"
"2018","Los Angeles","700 N Central Ave","West","Glendale","CA","91203.0","Suburban"
"2018","Los Angeles","750 E Royal Oaks Dr","West","Monrovia","CA","91016.0","Suburban"
"2018","Los Angeles","801 S Grand Ave","West","Los Angeles","CA","90017.0","CBD"
"2018","Los Angeles","8383 Wilshire Blvd","West","Beverly Hills","CA","90211.0","CBD"
"2018","Los Angeles","8383 Wilshire Blvd","West","Beverly Hills","CA","90211.0","CBD"
"2018","Los Angeles","8447 Wilshire Blvd","West","Beverly Hills","CA","90211.0","CBD"
"2018","Los Angeles","8484 Wilshire Blvd","West","Beverly Hills","CA","90211.0","CBD"
"2018","Los Angeles","8484 Wilshire Blvd","West","Beverly Hills","CA","90211.0","CBD"
"2018","Los Angeles","8530 Wilshire Blvd","West","Beverly Hills","CA","90211.0","CBD"
"2018","Los Angeles","898 N Pacific Coast Hwy","West","El Segundo","CA","90245.0","CBD"
"2018","Los Angeles","9000 W Sunset Blvd","West","West Hollywood","CA","90069.0","CBD"
"2018","Los Angeles","9000 W Sunset Blvd","West","West Hollywood","CA","90069.0","CBD"
"2018","Los Angeles","9229 W Sunset Blvd","West","West Hollywood","CA","90069.0","CBD"
"2018","Los Angeles","9229 W Sunset Blvd","West","West Hollywood","CA","90069.0","CBD"
"2018","Los Angeles","9229 W Sunset Blvd","West","West Hollywood","CA","90069.0","CBD"
"2018","Los Angeles","9255 W Sunset Blvd","West","West Hollywood","CA","90069.0","CBD"
"2018","Los Angeles","9401 Wilshire Blvd","West","Beverly Hills","CA","90212.0","CBD"
"2018","Los Angeles","9601 Wilshire Blvd","West","Beverly Hills","CA","90210.0","CBD"
"2018","Orange County","500 S Kraemer Blvd","West","Brea","CA","92821.0","Suburban"
"2018","Orange County","600 City Pky W","West","Orange","CA","92868.0","Suburban"
"2018","Orange County","7700 Irvine Center Dr","West","Irvine","CA","92618.0","Suburban"
"2018","Orange County","300 Spectrum Center Dr","West","Irvine","CA","92618.0","Suburban"
"2018","Orange County","300 Spectrum Center Dr","West","Irvine","CA","92618.0","Suburban"
"2018","Orange County","300 Spectrum Center Dr","West","Irvine","CA","92618.0","Suburban"
"2018","Orange County","300 Spectrum Center Dr","West","Irvine","CA","92618.0","Suburban"
"2018","Orange County","100 Spectrum Center Dr","West","Irvine","CA","92618.0","Suburban"
"2018","Orange County","18881 Von Karman Ave","West","Irvine","CA","92612.0","Suburban"
"2018","Orange County","222 S Harbor Blvd","West","Anaheim","CA","92805.0","Suburban"
"2018","Orange County","1221 E Dyer Rd","West","Santa Ana","CA","92705.0","Suburban"
"2018","Orange County","16795 Von Karman Ave","West","Irvine","CA","92606.0","Suburban"
"2018","Orange County","27422 Portola Pky","West","Foothill Ranch","CA","92610.0","Suburban"
"2018","Orange County","15641 Red Hill Ave","West","Tustin","CA","92780.0","Suburban"
"2018","Orange County","6301 Beach Blvd","West","Buena Park","CA","90621.0","Suburban"
"2018","Orange County","3070 Bristol St","West","Costa Mesa","CA","92626.0","Suburban"
"2018","Orange County","3070 Bristol St","West","Costa Mesa","CA","92626.0","Suburban"
"2018","Orange County","6131 Orangethorpe Ave","West","Buena Park","CA","90620.0","Suburban"
"2018","Orange County","6 Centerpointe Dr","West","La Palma","CA","90623.0","Suburban"
"2018","Orange County","625 The City Dr S","West","Orange","CA","92868.0","Suburban"
"2018","Orange County","333 City Blvd W","West","Orange","CA","92868.0","Suburban"
"2018","Orange County","333 City Blvd W","West","Orange","CA","92868.0","Suburban"
"2018","Orange County","505 N Tustin Ave","West","Santa Ana","CA","92705.0","Suburban"
"2018","Orange County","28202 Cabot Rd","West","Laguna Niguel","CA","92677.0","Suburban"
"2018","Orange County","10833 Valley View St","West","Cypress","CA","90630.0","Suburban"
"2018","Orange County","5 Hutton Centre Dr","West","Santa Ana","CA","92707.0","Suburban"
"2018","Orange County","6 Hutton Centre Dr","West","Santa Ana","CA","92707.0","Suburban"
"2018","Orange County","2855 Michelle Dr","West","Irvine","CA","92606.0","Suburban"
"2018","Orange County","16485 Laguna Canyon Rd","West","Irvine","CA","92618.0","Suburban"
"2018","Orange County","16485 Laguna Canyon Rd","West","Irvine","CA","92618.0","Suburban"
"2018","Orange County","4299 MacArthur Blvd","West","Newport Beach","CA","92660.0","Suburban"
"2018","Orange County","940 S Coast Dr","West","Costa Mesa","CA","92626.0","Suburban"
"2018","Orange County","4100 Newport Place Dr","West","Newport Beach","CA","92660.0","Suburban"
"2018","Orange County","4100 Newport Place Dr","West","Newport Beach","CA","92660.0","Suburban"
"2018","Orange County","3300 Irvine Ave","West","Newport Beach","CA","92660.0","Suburban"
"2018","Orange County","3300 Irvine Ave","West","Newport Beach","CA","92660.0","Suburban"
"2018","Orange County","895 Dove St","West","Newport Beach","CA","92660.0","Suburban"
"2018","Orange County","19700 Fairchild Rd","West","Irvine","CA","92612.0","Suburban"
"2018","Orange County","500 S Main St","West","Orange","CA","92868.0","Suburban"
"2018","Orange County","7711 Center Ave","West","Huntington Beach","CA","92647.0","Suburban"
"2018","Orange County","7755 Center Ave","West","Huntington Beach","CA","92647.0","Suburban"
"2018","Orange County","7777 Center Ave","West","Huntington Beach","CA","92647.0","Suburban"
"2018","Orange County","840 Newport Center Dr","West","Newport Beach","CA","92660.0","Suburban"
"2018","Orange County","3347 Michelson Dr","West","Irvine","CA","92612.0","Suburban"
"2018","Orange County","200 Spectrum Center Dr","West","Irvine","CA","92618.0","Suburban"
"2018","Orange County","2099 S State College Blvd","West","Anaheim","CA","92806.0","Suburban"
"2018","Orange County","2125 E Katella Ave","West","Anaheim","CA","92806.0","Suburban"
"2018","Orange County","1651 E 4th St","West","Santa Ana","CA","92701.0","Suburban"
"2018","Orange County","5151 California Ave","West","Irvine","CA","92617.0","Suburban"
"2018","Orange County","1851 E 1st St","West","Santa Ana","CA","92705.0","Suburban"
"2018","Orange County","1851 E 1st St","West","Santa Ana","CA","92705.0","Suburban"
"2018","Orange County","1851 E 1st St","West","Santa Ana","CA","92705.0","Suburban"
"2018","Orange County","1851 E 1st St","West","Santa Ana","CA","92705.0","Suburban"
"2018","Orange County","1851 E 1st St","West","Santa Ana","CA","92705.0","Suburban"
"2018","Orange County","1851 E 1st St","West","Santa Ana","CA","92705.0","Suburban"
"2018","Orange County","120 Vantis","West","Aliso Viejo","CA","92656.0","Suburban"
"2018","Orange County","160 S Old Springs Rd","West","Anaheim","CA","92808.0","Suburban"
"2018","Orange County","160 S Old Springs Rd","West","Anaheim","CA","92808.0","Suburban"
"2018","Orange County","160 S Old Springs Rd","West","Anaheim","CA","92808.0","Suburban"
"2018","Orange County","160 S Old Springs Rd","West","Anaheim","CA","92808.0","Suburban"
"2018","Orange County","100 Bayview Cir","West","Newport Beach","CA","92660.0","Suburban"
"2018","Orange County","10805 Holder St","West","Cypress","CA","90630.0","Suburban"
"2018","Orange County","111 Academy Dr","West","Irvine","CA","92617.0","Suburban"
